time;voltage;current;soc
1187.0;4.115;0.153;0.9838314393939461
1188.0;4.115;0.153;0.9838176406926474
1189.0;4.115;0.153;0.9838038419913487
1190.0;4.115;0.153;0.98379004329005
1191.0;4.115;0.153;0.9837762445887513
1192.0;4.115;0.153;0.9837624458874527
1193.0;4.115;0.153;0.983748647186154
1194.0;4.115;0.153;0.9837348484848553
1195.0;4.115;0.153;0.9837210497835566
1196.0;4.115;0.153;0.9837072510822579
1197.0;4.115;0.153;0.9836934523809592
1198.0;4.115;0.153;0.9836796536796605
1199.0;4.115;0.153;0.9836658549783618
1200.0;4.115;0.153;0.9836520562770631
1201.0;4.115;0.153;0.9836382575757644
1202.0;4.115;0.153;0.9836244588744657
1203.0;4.115;0.153;0.983610660173167
1204.0;4.115;0.153;0.9835968614718683
1205.0;4.115;0.153;0.9835830627705696
1206.0;4.115;0.153;0.9835692640692709
1207.0;4.114;0.153;0.9835554653679722
1208.0;4.114;0.153;0.9835416666666735
1209.0;4.114;0.153;0.9835278679653748
1210.0;4.114;0.153;0.9835140692640761
1211.0;4.114;0.153;0.9835002705627774
1212.0;4.114;0.153;0.9834864718614788
1213.0;4.114;0.153;0.98347267316018
1214.0;4.114;0.153;0.9834588744588814
1215.0;4.114;0.153;0.9834450757575827
1216.0;4.114;0.153;0.983431277056284
1217.0;4.114;0.153;0.9834174783549853
1218.0;4.114;0.153;0.9834036796536866
1219.0;4.114;0.153;0.9833898809523879
1220.0;4.114;0.153;0.9833760822510892
1221.0;4.114;0.153;0.9833622835497905
1222.0;4.114;0.153;0.9833484848484918
1223.0;4.114;0.153;0.9833346861471931
1224.0;4.114;0.153;0.9833208874458944
1225.0;4.114;0.153;0.9833070887445957
1226.0;4.114;0.153;0.983293290043297
1227.0;4.114;0.153;0.9832794913419983
